question_id,date,number,review,primary_topic,primary_title,current_slug,final_topic,final_title,final_current_slug,review_resolution,score,runner_up,runner_up_score,confidence,tied,secondary_topics,matched_terms,body
20140126_019,2014-01-26,19,,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,boiler-types-construction,보일러 형식·구조·재료,boiler-operation-basics,automatic,16,automatic-control-interlocks,0,high,false,,본문:수압시험 | 본문:최고사용압력,최고사용압력이 16kgf/cm2인 강철제보일러의 수압시험압력으로 맞는 것은?
20140126_020,2014-01-26,20,,piping-fittings-valves,배관·이음쇠·밸브,boiler-piping-insulation,piping-fittings-valves,배관·이음쇠·밸브,boiler-piping-insulation,automatic,24,insulation-materials,10,high,false,,본문:배관 | 선택지:이음쇠 | 선택지:신축·지지,콘크리트 벽이나 바닥 등에 배관이 관통하는 곳에 관의 보호를 위하여 사용하는 것은?
20140126_021,2014-01-26,21,,safety-devices,안전장치·연소안전,boiler-protection-devices,safety-devices,안전장치·연소안전,boiler-protection-devices,automatic,38,automatic-control-interlocks,0,high,false,,본문:안전밸브·방출밸브 | 본문:안전밸브 계산·규격,"보일러의 압력이 8kgf/cm2이고, 안전밸브 입구 구멍의 단면적이 20cm2라면 안전밸브에 작용하는 힘은 얼마인가?"
20140126_022,2014-01-26,22,,heat-steam-thermodynamics,열·증기·열역학 기초,boiler-operation-basics,heat-steam-thermodynamics,열·증기·열역학 기초,boiler-operation-basics,automatic,14,automatic-control-interlocks,0,high,false,,본문:비열·열량,"1기압 하에서 20℃의 물 10kg을 100℃의 증기로 변화시킬 때 필요한 열량은 얼마인가? (단, 물의 비열은 1kcal/kg·℃이다.)"
20140126_023,2014-01-26,23,,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,pdf-reviewed,10,heat-steam-thermodynamics,9,low,false,heat-steam-thermodynamics:9,선택지:열정산,보일러의 출열 항목에 속하지 않는 것은?
20140126_024,2014-01-26,24,,auxiliary-feedwater-equipment,급수·부대설비,boiler-auxiliary-equipment,auxiliary-feedwater-equipment,급수·부대설비,boiler-auxiliary-equipment,automatic,20,combustion-air-calculation,10,high,false,,본문:오일프리히터,오일 프리히터의 사용 목적이 아닌 것은?
20140126_025,2014-01-26,25,,fuel-properties,연료 특성·발열량,boiler-installation-combustion,fuel-properties,연료 특성·발열량,boiler-installation-combustion,automatic,30,efficiency-output-heat-balance,20,high,false,efficiency-output-heat-balance:20,본문:연료 종류 | 본문:가스 연료,"육상용 보일러의 열정산은 원칙적으로 정격부하 이상에서 정상 상태로 적어도 몇 시간 이상의 운전 결과에 따라 하는가? (단, 액체 또는 기체연료를 사용하는 소형보일러에서 인수·인도 당사자 간의 협정이 있는 경우는 제외)"
20140126_026,2014-01-26,26,,fuel-properties,연료 특성·발열량,boiler-installation-combustion,fuel-properties,연료 특성·발열량,boiler-installation-combustion,automatic,42,automatic-control-interlocks,0,high,false,,본문:연료 종류 | 본문:가스 연료 | 본문:발열량,기체연료의 발열량 단위로 옳은 것은?
20140126_027,2014-01-26,27,,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,automatic,38,automatic-control-interlocks,0,high,false,,본문:증발량 | 본문:보일러마력,보일러 1마력을 상당증발량으로 환산하면 약 얼마인가?
20140126_028,2014-01-26,28,,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,automatic,10,burners-furnaces-atomization,4,high,false,,선택지:보일러 효율,공기량이 지나치게 많을 때 나타나는 현상 중 틀린 것은?
20140126_029,2014-01-26,29,,heat-steam-thermodynamics,열·증기·열역학 기초,boiler-operation-basics,heat-steam-thermodynamics,열·증기·열역학 기초,boiler-operation-basics,automatic,14,automatic-control-interlocks,0,high,false,,본문:압력·온도 기초,절대온도 360K를 섭씨온도로 환산하면 약 몇 ℃인가?
20140126_030,2014-01-26,30,,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,automatic,30,auxiliary-feedwater-equipment,20,high,false,auxiliary-feedwater-equipment:20,본문:보일러 효율 | 본문:성능시험,보일러효율 시험방법에 관한 설명으로 틀린 것은?
20140126_031,2014-01-26,31,,heat-steam-thermodynamics,열·증기·열역학 기초,boiler-operation-basics,heat-steam-thermodynamics,열·증기·열역학 기초,boiler-operation-basics,automatic,18,automatic-control-interlocks,0,high,false,,본문:열전달,열전달의 기본형식에 해당되지 않는 것은?
20140126_032,2014-01-26,32,,instruments-accessories,계측·부속장치,boiler-accessory-equipment,instruments-accessories,계측·부속장치,boiler-accessory-equipment,automatic,20,water-treatment-corrosion,8,high,false,,본문:수면계,보일러에서 수면계 기능시험을 해야 할 시기로 가장 거리가 먼 것은?
20140126_033,2014-01-26,33,,instruments-accessories,계측·부속장치,boiler-accessory-equipment,instruments-accessories,계측·부속장치,boiler-accessory-equipment,automatic,18,automatic-control-interlocks,0,high,false,,본문:분출장치,"보일러 동 내부 안전저수위보다 약간 높게 설치하여 유지분, 부유물 등을 제거하는 장치로서 연속분출장치에 해당되는 것은?"
20140126_034,2014-01-26,34,,burners-furnaces-atomization,버너·화격자·연소장치,boiler-installation-combustion,burners-furnaces-atomization,버너·화격자·연소장치,boiler-installation-combustion,automatic,36,fuel-properties,16,high,false,,본문:버너 | 본문:분무·미립화,액체연료의 유압분무식 버너의 종류에 해당되지 않는 것은?
20140126_035,2014-01-26,35,,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,efficiency-output-heat-balance,효율·증발량·열정산,boiler-efficiency-heat-balance,automatic,22,heat-steam-thermodynamics,18,high,false,heat-steam-thermodynamics:18,본문:증발량,"어떤 보일러의 5시간 동안 증발량이 5000kg이고, 그때의 급수 엔탈피가 25kcal/kg, 증기엔탈피가 675kcal/kg이라면 상당증발량은 약 몇 kg/h인가?"
20140126_036,2014-01-26,36,,piping-fittings-valves,배관·이음쇠·밸브,boiler-piping-insulation,piping-fittings-valves,배관·이음쇠·밸브,boiler-piping-insulation,automatic,21,heat-steam-thermodynamics,18,medium,false,heat-steam-thermodynamics:18,선택지:배관 | 본문:밸브 일반,증기보일러에서 감압밸브 사용의 필요성에 대한 설명으로 가장 적합한 것은?
20140126_037,2014-01-26,37,,operation-maintenance-preservation,기동·운전·정지·보존,boiler-operation-maintenance,operation-maintenance-preservation,기동·운전·정지·보존,boiler-operation-maintenance,automatic,12,automatic-control-interlocks,0,high,false,,본문:정상운전·송기,제어계를 구성하는 요소 중 전송기의 종류에 해당되지 않는 것은?
20140126_038,2014-01-26,38,,auxiliary-feedwater-equipment,급수·부대설비,boiler-auxiliary-equipment,auxiliary-feedwater-equipment,급수·부대설비,boiler-auxiliary-equipment,automatic,18,combustion-air-calculation,6,high,false,,본문:과열·재열,과열기를 연소가스 흐름 상태에 의해 분류할 때 해당되지 않는 것은?
20140126_039,2014-01-26,39,,burners-furnaces-atomization,버너·화격자·연소장치,boiler-installation-combustion,burners-furnaces-atomization,버너·화격자·연소장치,boiler-installation-combustion,pdf-reviewed,16,combustion-air-calculation,15,low,false,combustion-air-calculation:15,본문:화격자·연소장치,보일러 연소장치의 선정기준에 대한 설명으로 틀린 것은?
20140126_040,2014-01-26,40,,instruments-accessories,계측·부속장치,boiler-accessory-equipment,instruments-accessories,계측·부속장치,boiler-accessory-equipment,automatic,17,heating-systems,14,medium,false,heating-systems:14,선택지:압력·온도·유량계 | 선택지:가스미터·액면계,액상 열매체 보일러 시스템에서 사용하는 팽창탱크에 관한 설명으로 틀린 것은?
20140126_041,2014-01-26,41,,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,automatic,37,failures-accidents-safety,6,high,false,,본문:수처리 | 선택지:스케일 | 선택지:부식,보일러 급수처리의 목적으로 볼 수 없는 것은?
20140126_042,2014-01-26,42,,heating-load-radiators,난방부하·방열기 계산,boiler-installation-combustion,heating-load-radiators,난방부하·방열기 계산,boiler-installation-combustion,automatic,38,heating-systems,24,high,false,heating-systems:24,본문:난방부하 | 본문:방열기 계산,"포화온도 105℃인 증기난방 방열기의 상당 방열면적이 20m2 일 경우 시간당 발생하는 응축수량은 약 kg/h인가? (단, 105℃ 증기의 증발잠열은 535.6kcal/kg이다.)"
20140126_043,2014-01-26,43,,piping-fittings-valves,배관·이음쇠·밸브,boiler-piping-insulation,piping-fittings-valves,배관·이음쇠·밸브,boiler-piping-insulation,automatic,36,automatic-control-interlocks,0,high,false,,본문:배관 | 본문:강관 규격 | 본문:신축·지지,"강관재 루프형 신축이음은 고압에 견디고, 고장이 적어 고온·고압용 배관에 이용되는데 이 신축이음의 곡률반경은 관지름의 몇 배 이상으로 하는 것이 좋은가?"
20140126_044,2014-01-26,44,,insulation-materials,보온·단열재,boiler-piping-insulation,insulation-materials,보온·단열재,boiler-piping-insulation,automatic,28,automatic-control-interlocks,0,high,false,,본문:보온재 | 선택지:단열,보온재 선정 시 고려하여야 할 사항으로 틀린 것은?
20140126_045,2014-01-26,45,,steam-traps-condensate,증기트랩·응축수 환수,boiler-piping-insulation,steam-traps-condensate,증기트랩·응축수 환수,boiler-piping-insulation,pdf-reviewed,14,piping-fittings-valves,13,low,false,piping-fittings-valves:13,본문:워터해머,수격작용을 방지하기 위한 조치로 거리가 먼 것은?
20140126_046,2014-01-26,46,,insulation-materials,보온·단열재,boiler-piping-insulation,insulation-materials,보온·단열재,boiler-piping-insulation,automatic,27,automatic-control-interlocks,0,high,false,,본문:보온재 | 선택지:보온재 종류,"무기질 보온재 중 하나로 안산암, 현무암에 석회석을 섞어 용융하여 섬유모양으로 만든 것은?"
20140126_047,2014-01-26,47,,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,automatic,9,automatic-control-interlocks,0,medium,false,,선택지:스케일,보일러 수 처리에서 순환계통의 처리방법 중 용해 고형물 제거 방법이 아닌 것은?
20140126_048,2014-01-26,48,,piping-fittings-valves,배관·이음쇠·밸브,boiler-piping-insulation,piping-fittings-valves,배관·이음쇠·밸브,boiler-piping-insulation,automatic,14,boiler-types-construction,12,medium,false,boiler-types-construction:12,본문:강관 규격,강관에 대한 용접이음의 장점으로 거리가 먼 것은?
20140126_049,2014-01-26,49,,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,water-treatment-corrosion,수질관리·스케일·부식,boiler-water-treatment,automatic,34,automatic-control-interlocks,0,high,false,,본문:스케일 | 본문:부식,가동 보일러에 스케일과 부식물 제거를 위한 산세척 처리 순서로 올바른 것은?
20140126_050,2014-01-26,50,,heating-load-radiators,난방부하·방열기 계산,boiler-installation-combustion,heating-load-radiators,난방부하·방열기 계산,boiler-installation-combustion,automatic,16,boiler-types-construction,6,high,false,,본문:방열기 구조,방열기의 구조에 관한 설명으로 옳지 않은 것은?
20140126_051,2014-01-26,51,,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,energy-laws-inspection,에너지 관계법규·검사,energy-laws-and-inspection,automatic,36,automatic-control-interlocks,0,high,false,,본문:신재생에너지 | 본문:신재생에너지 표기 변형,신·재생에너지 정책심의회의 구성으로 맞는 것은?
